timestamp,worker_x,center_x,confidence,note
2025-04-07 13:18:25,201.65,202.01,0.88,ignored (worker)
2025-04-07 13:18:26,201.65,200.03,0.87,ignored (worker)
2025-04-07 13:18:28,201.65,197.84,0.88,ignored (worker)
2025-04-07 13:18:30,201.65,198.17,0.88,ignored (worker)
2025-04-07 13:18:33,201.65,198.32,0.87,ignored (worker)
2025-04-07 13:18:34,201.65,198.51,0.85,ignored (worker)
2025-04-07 13:18:35,201.65,197.6,0.86,ignored (worker)
2025-04-07 13:18:37,201.65,198.41,0.85,ignored (worker)
2025-04-07 13:18:41,201.65,410.7,0.95,triggered
2025-04-07 13:18:42,201.65,319.9,0.94,triggered
2025-04-07 13:18:46,201.65,19.09,0.91,triggered
2025-04-07 13:18:47,201.65,83.43,0.92,triggered
2025-04-07 13:18:48,201.65,81.45,0.93,triggered
2025-04-07 13:18:52,201.65,38.31,0.92,triggered
2025-04-07 13:18:53,201.65,164.23,0.89,triggered
2025-04-07 13:18:54,201.65,211.57,0.9,ignored (worker)
2025-04-07 13:18:54,201.65,22.88,0.89,triggered
2025-04-07 13:18:55,201.65,22.97,0.89,triggered
2025-04-07 13:18:56,201.65,30.21,0.92,triggered
2025-04-07 13:18:57,201.65,37.05,0.91,triggered
2025-04-07 13:18:58,201.65,45.11,0.89,triggered
2025-04-07 13:18:59,201.65,43.83,0.89,triggered
2025-04-07 13:19:00,201.65,42.52,0.9,triggered
2025-04-07 13:19:01,201.65,43.39,0.89,triggered
2025-04-07 13:19:02,201.65,57.25,0.89,triggered
2025-04-07 13:19:03,201.65,53.77,0.89,triggered
2025-04-07 13:19:04,201.65,52.4,0.89,triggered
2025-04-07 13:19:05,201.65,51.02,0.89,triggered
2025-04-07 13:19:06,201.65,50.0,0.89,triggered
2025-04-07 13:19:07,201.65,45.11,0.89,triggered
2025-04-07 13:19:08,201.65,43.16,0.9,triggered
2025-04-07 13:19:09,201.65,40.59,0.89,triggered
2025-04-07 13:19:10,201.65,37.01,0.89,triggered
2025-04-07 13:19:11,201.65,37.73,0.87,triggered
2025-04-07 13:19:12,201.65,226.1,0.88,triggered
2025-04-07 13:19:13,201.65,92.45,0.87,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:52,166.89,209.72,0.88,triggered
2025-04-07 13:21:53,166.89,210.06,0.88,triggered
2025-04-07 13:21:53,166.89,209.71,0.88,triggered
2025-04-07 13:21:54,166.89,203.83,0.88,triggered
2025-04-07 13:21:55,166.89,203.48,0.89,triggered
2025-04-07 13:21:56,166.89,203.61,0.89,triggered
2025-04-07 13:21:57,166.89,211.45,0.91,triggered
2025-04-07 13:21:58,166.89,208.51,0.91,triggered
2025-04-07 13:21:59,166.89,208.56,0.9,triggered
2025-04-07 13:22:00,166.89,209.14,0.88,triggered
2025-04-07 13:22:01,166.89,209.7,0.9,triggered
2025-04-07 13:22:02,166.89,210.11,0.87,triggered
2025-04-07 13:22:03,166.89,210.11,0.89,triggered
2025-04-07 13:22:04,166.89,209.79,0.88,triggered
2025-04-07 13:22:05,166.89,211.4,0.89,triggered
2025-04-07 13:22:06,166.89,208.32,0.88,triggered
2025-04-07 13:22:07,166.89,195.33,0.87,triggered
2025-04-07 13:22:08,166.89,200.67,0.89,triggered
2025-04-07 13:22:10,166.89,321.91,0.9,triggered
2025-04-07 13:22:11,166.89,434.94,0.92,triggered
2025-04-07 13:22:12,166.89,192.54,0.75,triggered
2025-04-07 13:22:13,166.89,192.25,0.76,triggered
2025-04-07 13:22:14,166.89,191.62,0.76,triggered
2025-04-07 13:22:15,166.89,193.7,0.8,triggered
2025-04-07 13:22:16,166.89,193.6,0.81,triggered
2025-04-07 13:22:17,166.89,193.67,0.76,triggered
