timestamp,worker_x,center_x,confidence,note
2025-04-07 14:38:15,254.41,270.67,0.81,triggered
2025-04-07 14:38:16,254.41,77.39,0.92,triggered
2025-04-07 14:38:17,254.41,41.12,0.93,triggered
2025-04-07 14:38:18,254.41,36.42,0.92,triggered
2025-04-07 14:38:19,254.41,87.51,0.92,triggered
2025-04-07 14:38:20,254.41,237.37,0.88,triggered
2025-04-07 14:38:27,254.41,267.57,0.86,triggered
2025-04-07 14:38:28,254.41,268.13,0.89,triggered
2025-04-07 14:38:29,254.41,268.33,0.88,triggered
2025-04-07 14:38:30,254.41,268.6,0.88,triggered
2025-04-07 14:38:31,254.41,369.0,0.94,triggered
2025-04-07 14:38:32,254.41,342.98,0.93,triggered
2025-04-07 14:38:33,254.41,312.34,0.89,triggered
2025-04-07 14:38:34,254.41,310.45,0.86,triggered
2025-04-07 14:38:35,254.41,308.28,0.87,triggered
2025-04-07 14:38:36,254.41,306.52,0.87,triggered
2025-04-07 14:38:37,254.41,308.39,0.85,triggered
2025-04-07 14:38:39,254.41,309.75,0.86,triggered
2025-04-07 14:38:41,254.41,309.53,0.86,triggered
2025-04-07 14:38:43,254.41,310.51,0.85,triggered
2025-04-07 14:38:45,254.41,310.07,0.85,triggered
2025-04-07 14:38:46,254.41,309.48,0.84,triggered
2025-04-07 14:38:48,254.41,311.5,0.86,triggered
2025-04-07 14:38:50,254.41,309.56,0.85,triggered
2025-04-07 14:38:51,254.41,311.5,0.84,triggered
2025-04-07 14:38:52,254.41,308.63,0.85,triggered
2025-04-07 14:38:53,254.41,311.51,0.85,triggered
2025-04-07 14:38:55,254.41,310.1,0.85,triggered
2025-04-07 14:38:56,254.41,310.75,0.85,triggered
2025-04-07 14:38:58,254.41,310.2,0.85,triggered
2025-04-07 14:39:00,254.41,307.21,0.83,triggered
2025-04-07 14:39:01,254.41,310.47,0.85,triggered
