timestamp,worker_x,center_x,confidence,note
2025-04-04 09:46:22,405.89,166.33,0.91,triggered
2025-04-04 09:46:23,405.89,104.24,0.93,triggered
2025-04-04 09:46:25,405.89,228.9,0.88,triggered
2025-04-04 09:46:26,405.89,226.54,0.91,triggered
2025-04-04 09:46:27,405.89,231.59,0.87,triggered
2025-04-04 09:46:28,405.89,224.18,0.91,triggered
2025-04-04 09:46:29,405.89,264.58,0.91,triggered
2025-04-04 09:46:30,405.89,267.58,0.88,triggered
2025-04-04 09:46:31,405.89,264.28,0.89,triggered
2025-04-04 09:46:32,405.89,264.98,0.88,triggered
2025-04-04 09:46:33,405.89,271.54,0.91,triggered
2025-04-04 09:46:34,405.89,274.41,0.9,triggered
2025-04-04 09:46:35,405.89,274.46,0.89,triggered
2025-04-04 09:46:36,405.89,274.48,0.9,triggered
2025-04-04 09:46:37,405.89,504.69,0.92,triggered
2025-04-04 09:46:38,405.89,343.27,0.9,triggered
2025-04-04 09:46:39,405.89,275.53,0.89,triggered
2025-04-04 09:46:41,405.89,291.86,0.91,triggered
2025-04-04 09:46:42,405.89,216.8,0.91,triggered
2025-04-04 09:46:43,405.89,277.18,0.9,triggered
2025-04-04 09:46:44,405.89,277.09,0.9,triggered
2025-04-04 09:46:48,405.89,198.11,0.91,triggered
2025-04-04 09:46:51,405.89,304.89,0.92,triggered
2025-04-04 09:46:54,405.89,305.02,0.92,triggered
2025-04-04 09:46:58,405.89,303.56,0.92,triggered
2025-04-04 09:47:01,405.89,304.27,0.91,triggered
2025-04-04 09:47:04,405.89,303.9,0.92,triggered
2025-04-04 09:47:08,405.89,298.82,0.89,triggered
2025-04-04 09:47:11,405.89,559.59,0.94,triggered
2025-04-04 09:47:14,405.89,126.76,0.91,triggered
2025-04-04 09:47:18,405.89,230.39,0.86,triggered
2025-04-04 09:47:21,405.89,229.28,0.89,triggered
2025-04-04 09:47:25,405.89,55.79,0.91,triggered
2025-04-04 09:47:28,405.89,102.79,0.91,triggered
2025-04-04 09:49:02,405.89,100.89,0.91,triggered
2025-04-04 09:49:20,405.89,37.4,0.94,triggered
2025-04-04 09:49:21,405.89,70.2,0.91,triggered
2025-04-04 09:49:22,405.89,125.2,0.89,triggered
2025-04-04 09:49:25,405.89,127.02,0.9,triggered
2025-04-04 09:49:27,405.89,125.62,0.88,triggered
2025-04-04 09:49:28,405.89,124.24,0.9,triggered
2025-04-04 09:49:31,405.89,83.86,0.92,triggered
2025-04-04 09:49:37,405.89,229.34,0.89,triggered
2025-04-04 09:49:40,405.89,382.0,0.93,triggered
2025-04-04 09:49:42,405.89,228.3,0.84,triggered
2025-04-04 09:49:47,405.89,229.56,0.84,triggered
2025-04-04 09:49:49,405.89,229.53,0.88,triggered
2025-04-04 09:49:51,405.89,90.47,0.91,triggered
2025-04-04 09:49:53,405.89,229.27,0.86,triggered
2025-04-04 09:49:53,405.89,229.27,0.86,triggered
2025-04-04 09:49:55,405.89,229.49,0.84,triggered
2025-04-04 09:49:57,405.89,229.78,0.86,triggered
2025-04-04 09:50:05,405.89,221.47,0.86,triggered
2025-04-04 09:50:07,405.89,221.26,0.86,triggered
2025-04-04 09:50:10,405.89,221.71,0.87,triggered
2025-04-04 09:50:14,405.89,230.25,0.85,triggered
2025-04-04 09:50:17,405.89,230.58,0.86,triggered
2025-04-04 09:50:23,405.89,229.98,0.85,triggered
2025-04-04 09:50:24,405.89,229.84,0.87,triggered
2025-04-04 09:50:27,405.89,223.16,0.87,triggered
2025-04-04 09:50:31,405.89,229.07,0.85,triggered
2025-04-04 09:50:34,405.89,228.58,0.86,triggered
2025-04-04 09:50:39,405.89,222.89,0.87,triggered
2025-04-04 09:50:40,405.89,223.02,0.87,triggered
2025-04-04 09:50:43,405.89,227.08,0.87,triggered
2025-04-04 09:50:47,405.89,225.88,0.88,triggered
2025-04-04 09:50:51,405.89,220.06,0.88,triggered
2025-04-04 09:50:54,405.89,220.42,0.88,triggered
2025-04-04 09:50:57,405.89,220.21,0.89,triggered
2025-04-04 09:51:00,405.89,98.33,0.92,triggered
2025-04-04 09:51:05,405.89,110.26,0.93,triggered
